Fatal_Accident_Index,Month_of_Accident,Hour_of_Accident,Longitude,Latitude,Pedestrian_Casualties,Pedal_Cycles,Motor_Cycles,Cars,Buses_or_Coaches,Vans,HGVs,Other_Vehicles,Total_Vehicles_Involved,Fatal_Casualties,Serious_Casualties,Slight_Casualties,Total_Number_of_Casualties
"2006360037306",September ,21,1.28106,52.643575,0,0,1,2,0,0,0,0,3,1,0,1,2
"2006360037527",September ,16,0.923188,52.396109,0,0,1,0,0,0,0,0,1,1,0,0,1
"2006360037570",September ,17,1.261924,52.67846,0,0,0,2,0,0,0,0,2,1,1,1,3
"2006360037571",September ,21,1.429995,52.712025,0,0,1,1,0,0,0,0,2,1,0,3,4
"2006360037573",September ,14,1.277446,52.773004,2,0,0,1,0,0,0,0,1,1,1,1,3
"2006360037607",September ,22,0.447738,52.753113,1,0,0,2,0,0,0,0,2,1,0,0,1
"2006360037668",September ,03,0.536147,52.802959,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006360037814",October   ,13,1.217436,52.628863,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006360037874",October   ,12,0.422466,52.757049,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006360037876",October   ,12,0.723024,52.404309,0,0,0,1,0,0,1,0,2,1,0,0,1
"2006360037903",October   ,07,0.688172,52.479118,0,0,1,1,0,1,0,0,3,1,1,0,2
"2006360038004",October   ,16,0.812571,52.459767,0,0,0,2,0,0,0,0,2,1,1,0,2
"2006360038052",October   ,19,1.27637,52.695509,0,1,0,1,0,0,0,0,2,1,0,0,1
"2006360038223",November  ,07,0.999262,52.392762,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006360038293",October   ,23,1.297008,52.643311,5,0,0,1,0,0,0,0,1,1,3,2,6
"2006360038380",November  ,14,0.689063,52.676934,0,0,0,2,0,0,0,0,2,2,0,0,2
"2006360038730",November  ,16,1.238447,52.683151,0,0,0,1,0,0,1,0,2,1,0,2,3
"2006360038747",November  ,11,1.138602,52.493828,0,1,0,1,0,0,0,0,2,1,0,0,1
"2006360038772",December  ,22,1.291008,52.648065,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006360038780",December  ,16,0.572085,52.697876,0,0,0,1,0,0,0,0,1,1,0,0,1
"2006360038893",December  ,14,0.913591,52.8513,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006360038945",December  ,10,1.725513,52.610179,1,0,0,1,0,0,0,0,1,1,0,0,1
"2006360038990",December  ,19,0.653932,52.96314,0,0,0,2,0,0,0,0,2,1,0,1,2
"2006360038992",December  ,16,0.807184,52.802249,0,0,0,1,0,0,0,1,2,1,0,0,1
"2006360039019",December  ,19,1.053637,52.532836,0,0,0,1,0,0,1,0,2,1,0,1,2
"2006360039029",December  ,20,1.279362,52.575449,0,0,1,1,0,0,0,0,2,2,1,1,4
"2006360039105",December  ,09,1.439486,52.730997,0,0,0,2,0,0,0,0,2,1,0,0,1
"2006360039124",December  ,18,0.456348,52.763905,0,0,0,1,0,0,1,0,2,1,0,0,1
"2006360039276",December  ,16,1.728932,52.605214,1,0,0,1,0,0,0,0,1,1,0,0,1
"200637B024210",January   ,17,0.744911,52.114586,0,0,0,1,0,0,1,0,2,1,0,0,1
"200637B024303",January   ,16,0.944632,51.981963,0,0,0,1,0,0,1,0,2,1,0,0,1
"200637B024448",February  ,20,0.535167,52.430791,0,0,0,2,0,0,0,0,2,1,0,1,2
"200637B024520",February  ,08,1.17169,52.261354,0,0,0,1,0,0,0,0,1,1,0,0,1
"200637B024658",February  ,16,0.748352,52.125388,0,0,1,1,0,0,0,0,2,1,0,2,3
"200637B025057",April     ,10,0.69526,52.085785,0,0,0,1,0,0,0,0,1,1,0,0,1
"200637B025074",April     ,00,1.101394,52.308372,1,0,0,0,0,0,1,0,1,1,0,0,1
"200637B025797",August    ,02,0.683381,52.087315,0,0,0,1,0,0,0,0,1,1,0,0,1
"200637B025851",August    ,06,0.397916,52.268196,0,0,0,1,0,0,2,0,3,1,0,1,2
"200637B025903",August    ,16,0.531508,52.269273,0,0,0,1,0,0,0,0,1,2,0,0,2
"200637B026085",August    ,21,1.102279,52.214004,1,0,0,1,0,0,0,0,1,1,0,0,1
"200637B026171",September ,01,0.380778,52.232843,0,0,0,1,0,0,1,0,2,1,0,1,2
"200637B026272",September ,13,0.833132,52.006105,0,0,1,0,0,1,0,0,2,1,0,0,1
"200637B026277",October   ,03,0.694844,52.253066,0,0,0,1,0,0,1,0,2,1,0,1,2
"200637B026375",October   ,05,0.763785,52.275392,0,0,0,1,0,1,0,0,2,1,0,2,3
"200637B026499",November  ,14,0.687362,52.228686,0,0,1,2,0,0,0,0,3,1,0,0,1
"200637B026500",November  ,21,0.558022,52.072747,0,0,0,1,0,0,0,0,1,2,0,0,2
"200637B026755",December  ,11,0.724836,52.264248,0,0,1,0,0,0,0,0,1,1,0,0,1
"200637B026826",December  ,19,0.493385,52.310821,1,0,0,3,0,0,1,0,4,1,0,0,1
"200637G019616",March     ,16,1.394467,51.990173,1,0,0,1,0,0,0,0,1,1,0,0,1
"200637G019645",March     ,17,1.279291,52.064765,0,0,1,1,0,0,0,0,2,1,0,1,2
"200637G019654",March     ,12,1.284455,52.005888,0,0,0,1,0,0,1,0,2,1,0,1,2
"200637G019890",April     ,03,1.219879,52.145554,0,0,0,1,0,0,0,0,1,1,1,1,3
"200637G019941",May       ,23,0.984797,51.972677,1,0,0,0,0,0,1,0,1,1,0,0,1
"200637G020193",June      ,15,1.244643,51.969306,0,0,0,2,0,0,0,0,2,1,1,4,6
"200637G020322",June      ,09,1.146838,52.063433,0,0,0,2,0,0,0,0,2,1,0,0,1
"200637G020503",July      ,08,1.111268,52.07652,0,0,0,1,0,1,2,0,4,1,0,1,2
"200637G020673",August    ,10,1.223181,52.049585,1,0,0,0,0,1,0,0,1,1,0,0,1
"200637G021190",November  ,08,1.314512,51.994521,0,0,1,1,0,1,0,0,3,1,1,0,2
"200637L012498",January   ,14,1.69351,52.415993,0,0,0,2,0,0,0,0,2,1,0,1,2
"200637L012607",February  ,17,1.568367,52.305427,0,0,0,2,0,0,0,0,2,1,2,0,3
"200637L012705",March     ,19,1.578966,52.407557,1,0,0,1,0,0,0,0,1,1,0,0,1
"200637L012724",March     ,21,1.73448,52.508973,0,1,0,1,0,0,0,0,2,1,0,0,1
"200637L013067",July      ,00,1.572462,52.308901,0,0,0,2,0,0,0,0,2,5,3,0,8
"200637L013377",September ,16,1.653839,52.519588,0,0,1,0,0,0,0,0,1,1,0,0,1
"200637L013415",September ,22,1.499783,52.168873,0,0,0,2,0,1,0,0,3,1,0,0,1
"200637L013426",September ,14,1.575187,52.229844,0,0,0,2,0,0,0,0,2,1,0,1,2
"200637L013641",November  ,18,1.464481,52.434896,0,0,1,0,1,0,0,0,2,1,0,0,1
"200637L013703",December  ,17,1.523191,52.272425,2,0,0,1,0,0,0,0,1,2,0,0,2
"200637L013729",December  ,15,1.686377,52.545383,0,0,0,1,0,0,0,0,1,1,0,0,1
"200640B003400",February  ,14,-0.358318,52.138172,0,0,0,1,0,0,0,0,1,1,1,0,2
"200640B011570",May       ,14,-0.496427,52.141992,0,0,0,1,0,1,0,0,2,2,0,1,3
"200640B013100",June      ,21,-0.521154,52.119017,0,0,1,1,0,0,0,0,2,1,0,0,1
"200640B016520",July      ,12,-0.446799,52.152858,0,0,1,3,0,0,0,0,4,1,0,0,1
"200640B020070",August    ,02,-0.433647,52.140276,0,0,0,1,0,0,0,0,1,1,0,0,1
"200640B020080",August    ,08,-0.588051,52.155982,0,0,0,2,0,0,0,0,2,1,1,2,4
"200640B020410",August    ,19,-0.311179,52.182914,0,0,1,1,0,0,0,0,2,1,1,0,2
"200640B021300",September ,02,-0.298023,52.19801,1,0,0,0,0,0,1,0,1,1,0,0,1
"200640B024080",October   ,20,-0.312889,52.126111,1,0,0,0,0,0,1,0,1,1,0,0,1
"200640B025770",October   ,10,-0.369885,52.133567,0,0,1,2,0,1,0,0,4,1,0,0,1
"200640B031560",December  ,10,-0.231869,52.109818,0,0,0,1,0,0,0,0,1,1,0,0,1
"200640C003460",February  ,15,-0.426296,51.888231,1,0,0,0,0,1,0,0,1,1,0,0,1
"200640D000040",December  ,16,-0.598172,52.03382,1,0,0,2,0,0,0,0,2,1,0,0,1
"200640D001680",January   ,12,-0.507255,51.970931,0,0,0,2,0,0,3,0,5,1,1,2,4
"200640D003610",February  ,14,-0.23177,52.008928,1,0,0,0,0,0,1,0,1,1,0,0,1
"200640D005460",March     ,05,-0.604816,51.942095,1,0,0,1,0,0,0,0,1,1,0,0,1
"200640D006240",February  ,18,-0.547832,51.823434,0,1,0,1,0,0,0,0,2,1,0,0,1
"200640D008340",April     ,18,-0.642094,51.902429,0,0,1,0,0,0,0,0,1,1,0,0,1
"200640D010530",May       ,15,-0.584676,52.018013,0,0,0,0,0,1,0,0,1,1,0,0,1
"200640D015270",July      ,18,-0.542859,52.071543,0,0,0,2,0,0,0,0,2,2,2,2,6
"200640D017680",July      ,01,-0.479862,52.031813,1,0,0,2,0,0,0,0,2,1,0,0,1
"200640D018400",August    ,16,-0.490447,52.059464,0,0,1,0,0,0,0,0,1,1,0,0,1
"200640D018410",August    ,02,-0.270461,52.063543,0,0,0,1,0,0,0,0,1,1,0,0,1
"200640D018540",August    ,22,-0.605088,51.914584,0,0,0,1,0,0,0,0,1,1,0,0,1
"200640D020690",September ,23,-0.614243,52.084542,0,0,0,1,0,0,0,0,1,1,0,1,2
"200640D024070",October   ,17,-0.438599,52.044581,0,0,0,2,0,0,0,0,2,1,1,0,2
"200640D024840",October   ,13,-0.507848,51.887315,1,0,0,1,0,0,0,0,1,1,0,0,1
"200640D029130",November  ,08,-0.411769,52.023991,0,0,0,0,0,0,2,0,2,1,0,1,2
"200640D031540",December  ,05,-0.499318,51.942686,0,0,0,1,0,0,0,0,1,1,0,0,1
"200640D033360",December  ,02,-0.495217,51.921773,0,0,0,1,0,0,0,0,1,1,0,0,1
"20064100A0556",August    ,01,-0.104159,51.797604,0,0,0,1,0,0,0,0,1,1,0,2,3
"20064100A0560",August    ,16,-0.025923,51.789123,0,0,0,4,0,0,0,0,4,3,1,2,6
"20064100A0572",August    ,13,-0.147543,51.790023,0,0,0,3,0,0,0,0,3,1,0,1,2
"20064100A0611",September ,10,-0.038307,51.797783,1,0,0,1,0,0,0,0,1,1,0,0,1
"20064100B0424",June      ,08,-0.192873,51.711597,0,0,0,2,0,0,0,0,2,1,1,1,3
"20064100B0437",June      ,09,-0.176091,51.79047,0,0,0,1,0,0,0,1,2,1,0,0,1
"20064100B0662",September ,08,-0.219995,51.747081,0,0,0,1,0,0,0,0,1,1,0,0,1
"20064100B0775",October   ,16,-0.208952,51.736931,0,0,0,1,0,1,0,0,2,1,0,1,2
"20064100B0791",October   ,14,-0.178891,51.792941,1,0,0,1,0,0,0,0,1,1,0,0,1
"20064100B0826",November  ,01,-0.161881,51.715522,0,0,0,1,0,0,0,0,1,1,0,0,1
"20064100B0968",December  ,03,-0.221545,51.75187,1,0,0,0,0,0,1,0,1,1,0,0,1
"20064100B1006",December  ,15,-0.187728,51.775093,0,0,0,2,0,0,0,0,2,2,2,0,4
"20064100C0466",May       ,15,-0.429133,51.681543,0,0,1,3,0,0,1,0,5,1,0,0,1
"20064100C0927",September ,13,-0.388568,51.650689,0,0,0,0,1,0,0,0,1,1,0,0,1
"20064100C1050",October   ,13,-0.490793,51.654296,0,0,0,3,0,0,0,0,3,1,1,1,3
"20064100C1242",November  ,20,-0.386353,51.619456,1,0,1,0,0,0,0,0,1,1,0,1,2
"20064100D0354",May       ,12,-0.493976,51.763141,0,0,0,3,0,0,0,0,3,1,1,3,5
"20064100D0704",August    ,17,-0.439504,51.7627,0,1,0,0,0,0,1,0,2,1,0,0,1
"20064100D0923",October   ,12,-0.691057,51.828173,0,1,0,1,0,0,0,0,2,1,0,0,1
"20064100F4594",July      ,16,-0.395446,51.807786,0,0,0,1,0,0,0,0,1,1,0,1,2
"20064100F5153",December  ,20,-0.290146,51.730767,0,0,0,1,0,0,0,0,1,2,0,0,2
"20064100G0509",August    ,10,-0.319439,51.951855,0,0,0,2,0,0,0,0,2,1,0,2,3
"20064100G0733",October   ,21,-0.206328,51.97833,0,0,0,1,0,0,0,0,1,1,1,2,4
"20064100J2021",January   ,10,-0.291651,51.690864,0,1,0,1,0,0,0,0,2,1,0,0,1
"20064100K0052",March     ,03,-0.019036,51.747731,1,0,0,1,0,0,0,0,1,1,0,0,1
"20064100K0145",April     ,20,-0.008364,51.743324,0,0,1,1,0,0,0,0,2,1,0,0,1
"20064100K0153",May       ,23,-0.040248,51.709509,1,0,0,1,0,0,0,0,1,1,0,0,1
"20064100K0477",September ,09,-0.04117,51.708265,1,0,0,1,0,0,0,0,1,1,0,0,1
"20064100T1155",August    ,20,-0.326076,51.64406,0,0,1,0,0,0,0,0,1,1,0,0,1
"20064100T2012",February  ,08,-0.203377,51.880991,0,0,1,0,0,0,2,0,3,1,0,0,1
"20064100T2071",June      ,08,-0.208236,51.890327,0,0,1,3,0,0,0,0,4,1,0,1,2
"20064100T2108",October   ,06,-0.227395,51.916785,0,0,0,1,0,0,0,0,1,1,0,0,1
"20064100T2121",November  ,19,-0.209014,51.830542,0,0,1,3,0,0,0,0,4,1,0,2,3
"20064100T3003",January   ,23,-0.298176,51.709752,0,0,0,4,0,0,1,0,5,1,0,1,2
"20064100T3056",March     ,23,-0.523721,51.624141,1,0,0,1,0,0,0,0,1,1,0,0,1
"20064100T3102",July      ,05,-0.311869,51.711299,0,0,0,2,0,0,0,0,2,1,0,1,2
"20064100T3165",October   ,05,-0.168078,51.687563,0,0,0,1,0,0,0,0,1,1,0,0,1
"20064100T3174",November  ,14,-0.332611,51.710156,0,0,0,1,0,0,0,0,1,1,0,0,1
"20064100T3204",November  ,07,-0.499727,51.646407,0,0,0,1,0,0,0,0,1,1,0,1,2
"200642A002301",January   ,18,0.666193,51.931133,0,1,0,1,0,0,0,0,2,1,0,0,1
"200642A004802",February  ,21,0.539532,51.906237,0,0,1,0,0,0,0,0,1,1,0,0,1
"200642A015804",April     ,15,0.469675,51.965909,0,0,1,1,0,0,0,0,2,1,0,1,2
"200642A018104",April     ,14,0.344575,51.853449,0,0,1,3,0,0,0,0,4,2,0,0,2
"200642A027406",June      ,04,0.329827,51.941782,0,0,1,0,0,0,0,0,1,1,0,0,1
"200642A029306",June      ,16,0.251313,52.015521,0,1,0,0,0,0,1,0,2,1,0,0,1
"200642A031206",June      ,02,0.219475,51.919905,0,0,0,1,0,0,1,0,2,1,0,0,1
"200642B003401",January   ,18,0.472733,51.573562,1,0,0,1,0,0,0,0,1,1,0,1,2
"200642B003501",January   ,23,0.547794,51.589223,0,0,0,1,0,0,0,0,1,1,0,0,1
"200642B014705",May       ,09,0.455285,51.587238,0,0,0,1,0,0,1,0,2,1,1,0,2
"200642C007002",February  ,17,0.69751,51.705942,0,0,0,2,0,0,0,0,2,1,1,1,3
"200642C007102",February  ,18,0.719319,51.654444,0,0,0,1,1,0,1,0,3,1,1,0,2
"200642C014403",March     ,17,0.462253,51.742587,0,0,2,2,0,0,0,0,4,1,0,0,1
"200642C022504",April     ,23,0.479983,51.727735,0,0,0,2,0,0,0,0,2,1,4,1,6
"200642D001501",January   ,13,1.189417,51.849842,0,0,0,2,0,0,0,0,2,1,1,1,3
"200642D010104",April     ,07,1.058276,51.886246,0,0,0,2,0,0,0,0,2,1,0,1,2
"200642E001601",January   ,19,0.720627,51.796783,0,1,0,1,0,0,0,0,2,1,0,0,1
"200642E009303",March     ,23,0.894063,51.904703,1,0,0,0,0,1,0,0,1,1,0,0,1
"200642E014404",April     ,23,0.779867,51.877868,1,0,0,1,0,0,0,0,1,1,0,0,1
"200642E018806",June      ,22,0.939212,51.881368,1,0,0,1,0,0,0,0,1,1,0,0,1
"200642E019206",June      ,18,0.748177,51.81332,0,0,1,0,0,0,0,0,1,1,0,0,1
"200642F001801",January   ,07,0.316982,51.490766,1,0,0,1,0,0,0,0,1,1,0,0,1
"200642F006001",January   ,18,0.365925,51.47333,0,0,0,2,0,0,0,0,2,4,1,1,6
"200642F007203",March     ,17,0.288666,51.483408,0,0,1,1,0,0,0,0,2,1,0,0,1
"200642F016105",May       ,08,0.358485,51.485442,0,0,0,1,0,0,2,0,3,1,0,0,1
"200642F022306",June      ,09,0.430995,51.518945,0,0,1,0,0,0,0,0,1,1,0,0,1
"200642F022406",June      ,13,0.25586,51.498703,1,0,0,0,0,1,0,0,1,1,0,0,1
"200642F022506",June      ,20,0.379732,51.519996,0,0,0,4,0,0,0,0,4,2,4,1,7
"200642G000401",January   ,03,0.128059,51.779601,0,0,0,1,0,0,0,0,1,1,0,1,2
"200642G007902",February  ,01,0.342349,51.620125,0,0,0,1,0,0,0,0,1,1,0,0,1
"200642G016303",March     ,02,0.167065,51.716209,0,0,0,1,0,0,0,0,1,1,0,0,1
"200642G022404",April     ,20,0.108104,51.646868,0,0,0,0,0,2,0,0,2,1,1,0,2
"200642G026804",April     ,19,0.093551,51.68238,0,0,0,1,0,0,0,0,1,1,1,0,2
"200642G032105",May       ,11,0.0764,51.620545,0,0,0,1,0,1,0,0,2,1,0,1,2
"200642G035705",May       ,07,0.254653,51.684164,0,0,0,2,0,0,0,0,2,1,1,0,2
"200642G036005",May       ,22,0.329424,51.576495,0,0,0,2,1,0,0,0,3,1,1,2,4
"200642G037206",June      ,06,0.336823,51.577247,0,0,1,1,0,0,0,0,2,2,0,0,2
"200642G039806",June      ,20,0.111474,51.68206,0,0,0,1,0,0,0,0,1,1,1,0,2
"200642G042006",June      ,16,0.01162,51.72365,0,0,0,1,0,1,0,0,2,1,0,0,1
"200642G045206",June      ,16,0.18485,51.817767,0,0,0,1,0,0,1,0,2,2,0,0,2
"200642I033790",August    ,04,0.610663,51.879229,0,0,0,1,0,0,0,0,1,1,1,0,2
"200642I250807",July      ,22,0.17341,51.718699,0,2,0,1,0,0,0,0,3,1,0,1,2
"200642I255907",July      ,23,0.612727,51.781965,1,0,0,8,0,0,0,0,8,1,1,2,4
"200642I260007",July      ,18,0.675624,51.75204,0,0,0,1,0,0,0,0,1,1,0,0,1
"200642I264307",July      ,19,0.628209,51.958248,0,0,1,0,0,0,0,0,1,1,0,0,1
"200642I265407",July      ,05,0.337174,51.505294,0,0,0,1,0,0,0,0,1,1,1,0,2
"200642I278307",July      ,23,0.463356,51.677632,0,0,0,2,0,1,0,0,3,2,3,1,6
"200642I286507",July      ,08,0.505781,51.746433,0,0,0,1,0,0,0,0,1,1,0,0,1
"200642I289307",July      ,13,0.407906,51.690384,0,0,0,2,0,0,1,0,3,1,0,2,3
"200642I299607",July      ,17,1.089022,51.90433,0,0,0,2,0,1,0,0,3,1,0,0,1
"200642I300008",August    ,06,0.263246,51.482013,0,0,1,1,0,0,0,0,2,1,0,0,1
"200642I303608",August    ,14,0.264104,51.609699,0,0,0,1,0,0,0,0,1,1,1,0,2
"200642I312408",August    ,00,0.754215,51.545524,0,0,1,0,0,0,0,0,1,1,0,0,1
"200642I312808",August    ,15,0.204597,51.669287,0,0,0,2,0,1,0,0,3,2,1,0,3
"200642I344909",September ,00,0.468998,51.733452,0,0,1,0,0,0,0,0,1,1,0,0,1
"200642I347308",August    ,07,0.021412,51.67699,0,0,0,2,0,0,1,0,3,1,0,1,2
"200642I353108",August    ,19,0.189535,52.039706,0,0,0,3,0,0,0,0,3,1,4,0,5
"200642I359509",September ,19,0.433131,51.567105,0,0,0,2,0,0,0,0,2,1,0,0,1
"200642I362409",September ,04,0.008383,51.680001,0,0,0,0,0,0,3,0,3,1,1,0,2
"200642I366009",September ,13,0.264394,51.49647,1,0,0,1,0,0,0,0,1,1,0,0,1
"200642I366409",September ,02,0.608411,51.83782,0,0,0,1,0,0,0,0,1,1,0,0,1
"200642I370509",September ,19,0.461377,51.571732,1,0,0,1,0,0,0,0,1,1,0,0,1
"200642I374209",September ,02,-0.003148,51.703938,0,0,0,1,0,1,0,0,2,1,0,0,1
"200642I386509",September ,18,0.693712,51.754055,0,0,1,2,0,0,0,0,3,1,0,1,2
"200642I390410",October   ,15,0.704008,51.872892,0,0,0,2,0,0,0,0,2,1,0,0,1
"200642I395410",October   ,18,0.340093,51.848233,0,0,0,1,0,0,0,0,1,1,0,0,1
"200642I405810",October   ,13,0.608324,51.841329,0,0,1,1,0,0,0,0,2,1,0,2,3
"200642I406310",October   ,03,0.630772,51.571023,0,0,0,1,0,0,0,0,1,1,0,0,1
"200642I424610",October   ,02,0.033597,51.63901,0,0,0,2,0,0,1,0,3,1,2,0,3
"200642I425210",October   ,09,0.283873,51.620828,0,0,0,1,0,0,0,0,1,1,0,0,1
"200642I425310",October   ,01,0.600104,51.557137,0,0,0,4,0,0,0,0,4,1,2,1,4
"200642I437610",October   ,10,0.598183,51.604396,0,1,0,1,0,0,0,0,2,1,0,0,1
"200642I448811",November  ,20,0.299745,51.708919,0,0,0,3,0,0,1,0,4,1,0,0,1
"200642I452511",November  ,04,0.120687,51.783152,0,0,0,0,0,0,1,0,1,1,0,0,1
"200642I456310",October   ,13,0.395472,51.493055,0,0,2,0,0,0,0,0,2,1,1,0,2
"200642I462011",November  ,23,0.486473,51.56086,1,0,0,2,0,0,0,0,2,1,0,0,1
"200642I475111",November  ,12,0.642914,51.715457,0,0,0,2,0,0,0,0,2,1,0,2,3
"200642I483011",November  ,17,0.486144,51.789837,0,0,0,6,0,0,0,0,6,2,2,2,6
"200642I483111",November  ,16,0.654918,51.717705,0,0,0,2,0,0,0,0,2,1,0,0,1
"200642I486111",November  ,15,1.101208,51.853282,1,0,0,0,0,1,0,0,1,1,0,0,1
"200642I502112",December  ,11,0.098771,51.773293,1,0,0,1,0,0,0,0,1,1,0,0,1
"200642I516412",December  ,16,0.556568,51.868276,1,0,0,0,0,0,1,0,1,1,0,0,1
"200642I516712",December  ,17,0.555156,51.892049,1,0,0,0,1,0,0,0,1,1,0,0,1
"200642I523012",December  ,11,0.121973,51.677644,0,0,0,0,0,0,1,0,1,1,0,0,1
"200642I527812",December  ,21,0.494887,51.559063,0,0,0,2,0,0,0,0,2,1,0,1,2
"200642I528412",December  ,22,0.907803,51.874324,0,0,0,2,0,0,0,0,2,1,2,3,6
"200642I541112",December  ,15,0.350044,51.478147,0,0,0,1,0,0,0,0,1,1,1,0,2
"200642J004902",February  ,14,0.697408,51.594692,2,0,0,1,0,0,0,0,1,1,1,0,2
"200642J009803",March     ,13,0.563117,51.602379,0,0,0,3,0,0,0,0,3,1,5,1,7
"200642J009903",March     ,04,0.541838,51.570466,1,0,0,1,0,0,0,0,1,1,0,0,1
"200643N001056",May       ,12,-0.682891,51.660204,0,0,0,1,0,1,0,0,2,1,1,0,2
"200643N001076",July      ,05,-0.640578,51.653698,0,0,0,1,0,1,0,0,2,1,1,1,3
"200643N002056",May       ,05,-0.714548,51.874649,0,0,0,1,0,0,0,0,1,1,0,0,1
"200643N003046",April     ,09,-0.795715,51.620053,0,0,0,1,0,1,0,0,2,1,0,1,2
"200643N005116",November  ,02,-0.660798,51.659235,0,0,0,1,0,0,0,0,1,1,0,0,1
"200643N041106",October   ,17,-0.632513,51.700722,0,0,0,2,0,0,0,0,2,1,1,0,2
"200643N043106",October   ,04,-0.742396,51.798072,1,0,0,0,0,1,0,0,1,1,0,0,1
"200643N063016",January   ,08,-0.792984,51.59233,0,0,0,3,0,0,0,0,3,1,1,2,4
"200643N063086",August    ,02,-0.698031,51.903331,1,0,0,1,0,0,0,0,1,1,0,0,1
"200643N066086",August    ,14,-0.761091,51.63435,0,1,0,0,0,0,0,0,1,1,1,0,2
"200643N092036",March     ,18,-0.704243,52.010668,1,0,0,2,0,0,0,0,2,1,0,0,1
"200643N137096",September ,21,-0.577752,51.84556,0,0,3,1,0,1,0,0,5,1,0,1,2
"200643N152056",May       ,16,-0.761482,51.953469,0,0,0,2,0,0,0,0,2,1,0,1,2
"200643N175086",August    ,17,-0.922894,51.757603,0,0,0,0,0,0,1,1,2,1,0,0,1
"200643N177066",June      ,11,-0.806547,51.818072,0,0,0,0,0,0,1,1,2,1,0,0,1
"200643N178036",March     ,16,-0.762877,51.79685,0,0,0,0,0,0,1,0,1,1,0,0,1
"200643N184026",February  ,23,-0.526672,51.519599,0,0,0,1,0,0,0,0,1,1,0,1,2
"200643N189106",October   ,22,-0.764273,51.777623,0,0,0,3,0,0,0,0,3,3,1,1,5
"200643N205086",August    ,10,-0.528627,51.557301,0,0,1,0,0,0,0,0,1,1,0,0,1
"200643N226096",September ,13,-0.711302,51.810323,0,0,0,1,0,0,0,0,1,1,0,0,1
"200643N229076",July      ,06,-0.909804,51.987934,0,0,0,3,0,0,0,0,3,1,0,1,2
"200643N292116",November  ,17,-0.673378,51.599761,0,0,1,3,0,0,0,0,4,1,0,0,1
"200643N395026",February  ,08,-0.722287,51.616579,0,0,0,2,0,0,0,0,2,1,2,0,3
"200643N418026",February  ,02,-0.779897,52.046991,1,0,0,1,0,0,0,0,1,1,0,1,2
"200643P001046",April     ,08,-1.225846,51.825806,0,0,0,2,0,0,0,0,2,1,1,0,2
"200643P002126",December  ,07,-1.203059,51.883648,0,0,0,2,0,1,1,0,4,1,0,1,2
"200643P013066",June      ,00,-1.205064,51.761648,1,0,0,1,0,0,0,0,1,1,0,0,1
"200643P013116",November  ,08,-1.459297,51.754821,0,0,0,1,0,1,0,0,2,1,0,2,3
"200643P017086",August    ,08,-1.283023,51.669897,1,0,0,1,0,0,0,0,1,1,0,0,1
"200643P017116",November  ,00,-1.426452,51.545342,0,0,0,0,0,1,0,0,1,1,0,0,1
"200643P022016",January   ,06,-1.016588,51.51268,0,0,0,1,0,0,0,0,1,1,0,0,1
"200643P041116",November  ,08,-1.089369,51.858456,0,0,0,2,0,0,0,0,2,1,0,1,2
"200643P042126",December  ,08,-0.985585,51.714372,0,0,0,1,0,0,0,0,1,1,0,0,1
"200643P052036",March     ,17,-1.323531,51.862553,0,0,0,2,0,0,0,0,2,1,0,1,2
"200643P053076",July      ,18,-1.342104,52.07233,0,0,1,0,0,0,0,0,1,1,0,0,1
"200643P055086",August    ,14,-1.323612,51.847448,0,0,0,1,0,0,1,0,2,1,0,1,2
"200643P061026",February  ,00,-1.245514,51.838432,0,0,0,2,0,0,0,1,3,1,0,0,1
"200643P067096",September ,10,-1.352661,51.846443,1,0,0,1,0,0,0,0,1,1,0,0,1
"200643P073096",September ,15,-1.191214,51.952619,0,0,1,1,0,0,0,0,2,1,0,1,2
"200643P081066",June      ,15,-1.352709,51.701233,0,0,1,1,0,0,0,0,2,1,2,0,3
"200643P084036",March     ,22,-1.393714,52.01057,0,0,0,1,0,0,0,0,1,1,0,1,2
"200643P098046",April     ,13,-0.890984,51.510211,0,0,0,2,0,0,0,0,2,1,0,1,2
"200643P100046",April     ,19,-1.591468,51.86208,0,0,2,0,0,0,0,0,2,1,0,0,1
"200643P101056",May       ,15,-1.302013,51.563281,1,0,0,2,0,0,0,0,2,1,1,0,2
"200643P101076",July      ,15,-1.209229,51.945998,0,0,0,0,0,0,2,0,2,1,0,1,2
"200643P115056",May       ,09,-1.107812,51.74081,0,0,0,3,0,2,0,0,5,1,0,0,1
"200643P146106",October   ,20,-1.00109,51.489889,0,0,1,2,0,0,0,0,3,1,0,0,1
"200643P150086",August    ,18,-1.392933,52.03601,0,0,1,2,0,0,0,0,3,1,0,0,1
"200643P171026",February  ,13,-1.422485,51.982662,0,0,0,2,0,0,0,0,2,1,3,1,5
"200643P174076",July      ,03,-1.121681,51.83964,0,0,1,0,0,0,0,0,1,1,0,0,1
"200643P175036",March     ,13,-1.553122,51.745594,0,0,1,2,0,0,0,0,3,1,0,0,1
